"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"731_12_cederberg","Helichrysum scabrum","Helichrysum","Asteraceae","Helichrysum scabrum","Less.","Asteraceae",-32.13608,18.96837,"cederberg","3",2012-07-31,"SM",12,"32",8.8,1.75,0.12,0.26,0.244,0.222,0.0647,0.255,0.1265,0.007352273,2.43122102,0.017875,0.291441441,14.58333333,1.015810277
"731_12_cederberg","Helichrysum scabrum","Helichrysum","Asteraceae","Helichrysum scabrum","Less.","Asteraceae",-32.13608,18.96837,"cederberg","1",2012-07-31,"SM",12,"45",6.71,1.25,0.15,0.23,0.306,0.181,0.0587,0.291,0.1447,0.008748137,2.083475298,0.018226528,0.324309392,8.333333333,1.01105736
"731_13_cederberg","Euclea lancea","Euclea","Ebenaceae","Euclea lancea","Thunb.","Ebenaceae",-32.14967,18.94,"cederberg","2",2012-07-31,"SM",13,"3",15.8,5.8,1,1.6,0.518,0.803,0.396,0.425,0.23,0.025063291,1.027777778,0.025759494,0.493150685,5.8,0.847826087
"731_13_cederberg","Euclea lancea","Euclea","Ebenaceae","Euclea lancea","Thunb.","Ebenaceae",-32.14967,18.94,"cederberg","5",2012-07-31,"SM",13,"3",11.02,4.6,0.8,1.3,0.435,0.53,0.259,0.496,0.269,0.023502722,1.046332046,0.024591652,0.488679245,5.75,0.843866171
"731_13_cederberg","Euclea lancea","Euclea","Ebenaceae","Euclea lancea","Thunb.","Ebenaceae",-32.14967,18.94,"cederberg","4",2012-07-31,"SM",13,"3",7.53,4.5,0.6,0.8,0.428,0.359,0.181,0.469,0.268,0.024037185,0.983425414,0.023638778,0.504178273,7.5,0.75
"731_13_cederberg","Euclea lancea","Euclea","Ebenaceae","Euclea lancea","Thunb.","Ebenaceae",-32.14967,18.94,"cederberg","3",2012-07-31,"SM",13,"3",6.95,4.8,0.6,0.8,0.486,0.346,0.174,0.509,0.288,0.025035971,0.988505747,0.024748201,0.502890173,8,0.767361111
"731_13_cederberg","Euclea lancea","Euclea","Ebenaceae","Euclea lancea","Thunb.","Ebenaceae",-32.14967,18.94,"cederberg","1",2012-07-31,"SM",13,"3",7.5,5.8,0.5,0.8,0.391,0.32,0.157,0.589,0.341,0.020933333,1.038216561,0.021733333,0.490625,11.6,0.727272727
"731_14_cederberg","Rafnia diffusa","Rafnia","Fabaceae","Rafnia diffusa","Thunb.","Fabaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",14,"40",11.85,1.1,0.4,0.6,0.498,0.507,0.2012,0.309,0.1423,0.016978903,1.519880716,0.025805907,0.396844181,2.75,1.171468728
"731_14_cederberg","Rafnia diffusa","Rafnia","Fabaceae","Rafnia diffusa","Thunb.","Fabaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",14,"25",11.47,1.3,0.5,0.8,0.457,0.558,0.2078,0.12,0.0504,0.018116827,1.685274302,0.030531822,0.372401434,2.6,1.380952381
"731_14_cederberg","Rafnia diffusa","Rafnia","Fabaceae","Rafnia diffusa","Thunb.","Fabaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",14,"30",12.1,1.2,0.7,0.9,0.524,0.626,0.2465,0.108,0.0494,0.020371901,1.539553753,0.031363636,0.393769968,1.714285714,1.186234818
"731_14_cederberg","Rafnia diffusa","Rafnia","Fabaceae","Rafnia diffusa","Thunb.","Fabaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",14,"35",14.23,1.4,0.4,0.6,0.585,0.703,0.254,0.294,0.1265,0.017849613,1.767716535,0.031553057,0.361308677,3.5,1.324110672
"731_14_cederberg","Rafnia diffusa","Rafnia","Fabaceae","Rafnia diffusa","Thunb.","Fabaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",14,"50",11.6,1.1,0.5,0.7,0.509,0.536,0.1983,0.22,0.0951,0.017094828,1.70297529,0.029112069,0.369962687,2.2,1.313354364
"731_15_cederberg","Restio monanthos","Restio","Restionaceae","Restio monanthos","Mast.","Restionaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",15,"1",10.57,71.5,0.1,0.4,2.101,1.481,1.016,NA,NA,0.096121097,0.457677165,0.043992431,0.686022957,715,NA
"731_15_cederberg","Restio monanthos","Restio","Restionaceae","Restio monanthos","Mast.","Restionaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",15,"1",9.86,32.6,0.3,0.6,1.797,1.282,0.831,NA,NA,0.084279919,0.542719615,0.045740365,0.648205928,108.6666667,NA
"731_15_cederberg","Restio monanthos","Restio","Restionaceae","Restio monanthos","Mast.","Restionaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",15,"1",7.93,51.8,0.2,0.4,1.475,0.917,0.603,NA,NA,0.076040353,0.520729685,0.039596469,0.657579062,259,NA
"731_15_cederberg","Restio monanthos","Restio","Restionaceae","Restio monanthos","Mast.","Restionaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",15,"1",18.24,50,0.4,0.6,1.47,2.147,1.379,NA,NA,0.07560307,0.556925308,0.042105263,0.64229157,125,NA
"731_15_cederberg","Restio monanthos","Restio","Restionaceae","Restio monanthos","Mast.","Restionaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",15,"1",10.61,57.7,0.2,0.5,2.009,1.393,0.88,NA,NA,0.082940622,0.582954545,0.048350613,0.631730079,288.5,NA
"731_16_cederberg","Macrostylis tenuis","Macrostylis","Rutaceae","Macrostylis tenuis","E.Mey.","Rutaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",16,"400",7.75,0.32,0.12,0.15,0.21,0.327,0.1608,0.733,0.4633,0.020748387,1.03358209,0.021445161,0.491743119,2.666666667,0.582128211
"731_16_cederberg","Macrostylis tenuis","Macrostylis","Rutaceae","Macrostylis tenuis","E.Mey.","Rutaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",16,"450",7.88,0.26,0.12,0.17,0.282,0.315,0.1599,0.457,0.2862,0.020291878,0.969981238,0.019682741,0.507619048,2.166666667,0.596785465
"731_16_cederberg","Macrostylis tenuis","Macrostylis","Rutaceae","Macrostylis tenuis","E.Mey.","Rutaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",16,"500",6.76,0.22,0.06,0.08,0.099,0.26,0.1215,0.221,0.1332,0.017973373,1.139917695,0.020488166,0.467307692,3.666666667,0.659159159
"731_16_cederberg","Macrostylis tenuis","Macrostylis","Rutaceae","Macrostylis tenuis","E.Mey.","Rutaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",16,"300",3.95,0.22,0.06,0.09,0.148,0.173,0.0967,0.299,0.1923,0.024481013,0.789038263,0.019316456,0.558959538,3.666666667,0.554862194
"731_16_cederberg","Macrostylis tenuis","Macrostylis","Rutaceae","Macrostylis tenuis","E.Mey.","Rutaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",16,"500",6.82,0.26,0.09,0.1,0.226,0.321,0.1475,0.208,0.1239,0.021627566,1.176271186,0.025439883,0.459501558,2.888888889,0.678773204
"731_17_cederberg","Protea laevis","Protea","Proteaceae","Protea laevis","R.Br.","Proteaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",17,"2",15.59,8.7,1.4,2.1,0.666,1.056,0.4782,0.509,0.2246,0.030673509,1.208281054,0.037062219,0.452840909,6.214285714,1.266251113
"731_17_cederberg","Protea laevis","Protea","Proteaceae","Protea laevis","R.Br.","Proteaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",17,"2",17.31,8.7,1.3,2,0.626,1.029,0.4239,0.743,0.2995,0.024488735,1.427459306,0.034956672,0.411953353,6.692307692,1.480801336
"731_17_cederberg","Protea laevis","Protea","Proteaceae","Protea laevis","R.Br.","Proteaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",17,"1",19.23,12,1.6,2.5,0.876,1.622,0.6815,0.62,0.2578,0.035439418,1.380044021,0.048907956,0.420160296,7.5,1.404965089
"731_17_cederberg","Protea laevis","Protea","Proteaceae","Protea laevis","R.Br.","Proteaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",17,"2",20.36,6,1.1,1.6,0.594,1.127,0.4858,0.468,0.1899,0.023860511,1.319884726,0.031493124,0.431055901,5.454545455,1.464454976
"731_17_cederberg","Protea laevis","Protea","Proteaceae","Protea laevis","R.Br.","Proteaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",17,"2",14.1,8.7,0.8,1.2,0.573,0.847,0.3499,0.68,0.3512,0.024815603,1.420691626,0.035255319,0.413105077,10.875,0.936218679
"731_18_cederberg","Pentameris aristidoides","Pentameris","Poaceae","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",18,"1",10,31.4,0.3,0.7,0.291,0.295,0.1052,1.529,0.2868,0.01052,1.80418251,0.01898,0.356610169,104.6666667,4.331241283
"731_18_cederberg","Pentameris aristidoides","Pentameris","Poaceae","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",18,"1",14.13,37.2,0.4,0.7,0.301,0.388,0.148,1.28,0.2002,0.010474168,1.621621622,0.016985138,0.381443299,93,5.393606394
"731_18_cederberg","Pentameris aristidoides","Pentameris","Poaceae","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",18,"1",11.71,28.3,0.4,0.7,0.24,0.309,0.1174,1.31,0.2051,0.010025619,1.632027257,0.016362084,0.379935275,70.75,5.38712823
"731_18_cederberg","Pentameris aristidoides","Pentameris","Poaceae","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",18,"1",7.22,26.8,0.3,0.5,0.231,0.221,0.085,0.593,0.0822,0.011772853,1.6,0.018836565,0.384615385,89.33333333,6.214111922
"731_18_cederberg","Pentameris aristidoides","Pentameris","Poaceae","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",18,"1",13.16,40,0.3,0.6,0.266,0.457,0.1618,1.708,0.2994,0.012294833,1.82447466,0.022431611,0.35404814,133.3333333,4.704742819
"731_19_cederberg","Cannomois parviflora","Cannomois","Restionaceae","Cannomois parviflora","Pillans","Restionaceae",-32.15289,19.03039,"cederberg",NA,2012-07-31,"SM",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731_2_cederberg","Searsia angustifolia","Searsia","Anacardiaceae","Searsia angustifolia","(L.) F.A.Barkley","Anacardiaceae",-32.13612,19.00322,"cederberg","3",2012-07-31,"SM",2,"1",8.61,5.6,1.5,2.8,0.285,0.26,0.1361,0.666,0.33,0.015807201,0.910360029,0.014390244,0.523461538,3.733333333,1.018181818
"731_2_cederberg","Searsia angustifolia","Searsia","Anacardiaceae","Searsia angustifolia","(L.) F.A.Barkley","Anacardiaceae",-32.13612,19.00322,"cederberg","2",2012-07-31,"SM",2,"1",19.4,8.3,2.3,4.1,0.281,0.55,0.283,0.464,0.2254,0.014587629,0.943462898,0.013762887,0.514545455,3.608695652,1.058562555
"731_2_cederberg","Searsia angustifolia","Searsia","Anacardiaceae","Searsia angustifolia","(L.) F.A.Barkley","Anacardiaceae",-32.13612,19.00322,"cederberg","4",2012-07-31,"SM",2,"1",18.63,8.9,2.1,3.9,0.326,0.618,0.3163,0.724,0.3278,0.016977992,0.95384129,0.01619431,0.511812298,4.238095238,1.208663819
"731_2_cederberg","Searsia angustifolia","Searsia","Anacardiaceae","Searsia angustifolia","(L.) F.A.Barkley","Anacardiaceae",-32.13612,19.00322,"cederberg","1",2012-07-31,"SM",2,"1",14.46,7.5,1.9,3.8,0.269,0.4,0.2046,0.484,0.2431,0.014149378,0.955034213,0.01351314,0.5115,3.947368421,0.990950226
"731_2_cederberg","Searsia angustifolia","Searsia","Anacardiaceae","Searsia angustifolia","(L.) F.A.Barkley","Anacardiaceae",-32.13612,19.00322,"cederberg","5",2012-07-31,"SM",2,"1",26.97,9.1,3,5.4,0.281,0.693,0.3154,1.218,0.5084,0.011694475,1.197209892,0.014000742,0.455122655,3.033333333,1.395751377
"731_20_cederberg","Scabiosa columbaria","Scabiosa","Dipsacaceae","Scabiosa columbaria","L.","Caprifoliaceae",-32.15572,19.02604,"cederberg","3",2012-07-31,"SM",20,"5",16.72,5.4,0.7,1.4,0.28,0.482,0.109,NA,NA,0.006519139,3.422018349,0.022308612,0.226141079,7.714285714,NA
"731_20_cederberg","Scabiosa columbaria","Scabiosa","Dipsacaceae","Scabiosa columbaria","L.","Caprifoliaceae",-32.15572,19.02604,"cederberg","2",2012-07-31,"SM",20,"8",13.47,2.9,0.8,1.5,0.301,0.372,0.0879,NA,NA,0.006525612,3.232081911,0.021091314,0.236290323,3.625,NA
"731_20_cederberg","Scabiosa columbaria","Scabiosa","Dipsacaceae","Scabiosa columbaria","L.","Caprifoliaceae",-32.15572,19.02604,"cederberg","4",2012-07-31,"SM",20,"6",18.66,3.7,1,1.5,0.413,0.577,0.1324,NA,NA,0.007095391,3.358006042,0.023826367,0.229462738,3.7,NA
"731_20_cederberg","Scabiosa columbaria","Scabiosa","Dipsacaceae","Scabiosa columbaria","L.","Caprifoliaceae",-32.15572,19.02604,"cederberg","1",2012-07-31,"SM",20,"5",14.3,4,1.1,1.6,0.199,0.369,0.0674,NA,NA,0.004713287,4.474777448,0.021090909,0.182655827,3.636363636,NA
"731_20_cederberg","Scabiosa columbaria","Scabiosa","Dipsacaceae","Scabiosa columbaria","L.","Caprifoliaceae",-32.15572,19.02604,"cederberg","5",2012-07-31,"SM",20,"8",18.32,4.2,0.6,1.6,0.305,0.464,0.1134,NA,NA,0.006189956,3.091710758,0.019137555,0.244396552,7,NA
"731_21_cederberg","Teedia pubescens","Teedia","Scrophulariaceae","Teedia pubescens","Burch.","Scrophulariaceae",-32.15404,19.02163,"cederberg","3",2012-07-31,"SM",21,"6",6.22,1.54,0.83,1.01,0.196,0.128,0.033,0.229,0.085,0.005305466,2.878787879,0.015273312,0.2578125,1.855421687,1.694117647
"731_21_cederberg","Teedia pubescens","Teedia","Scrophulariaceae","Teedia pubescens","Burch.","Scrophulariaceae",-32.15404,19.02163,"cederberg","5",2012-07-31,"SM",21,"8",13.63,2.1,1.1,1.6,0.292,0.366,0.105,0.462,0.18,0.007703595,2.485714286,0.019148936,0.286885246,1.909090909,1.566666667
"731_21_cederberg","Teedia pubescens","Teedia","Scrophulariaceae","Teedia pubescens","Burch.","Scrophulariaceae",-32.15404,19.02163,"cederberg","4",2012-07-31,"SM",21,"7",15.12,2,1.7,2,0.287,0.402,0.121,0.273,0.0998,0.008002646,2.32231405,0.018584656,0.300995025,1.176470588,1.735470942
"731_21_cederberg","Teedia pubescens","Teedia","Scrophulariaceae","Teedia pubescens","Burch.","Scrophulariaceae",-32.15404,19.02163,"cederberg","1",2012-07-31,"SM",21,"6",8.44,2.1,1,1.5,0.342,0.282,0.0683,0.317,0.114,0.008092417,3.128843338,0.025319905,0.242198582,2.1,1.780701754
"731_21_cederberg","Teedia pubescens","Teedia","Scrophulariaceae","Teedia pubescens","Burch.","Scrophulariaceae",-32.15404,19.02163,"cederberg","2",2012-07-31,"SM",21,"8",12.45,1.96,0.96,1.26,0.323,0.427,0.1504,0.266,0.1091,0.012080321,1.839095745,0.022216867,0.352224824,2.041666667,1.438130156
"731_22_cederberg","Askidiosperma nitidum","Askidiosperma","Restionaceae","Askidiosperma nitidum","(Mast.) H.P.Linder","Restionaceae",-32.15426,19.0218,"cederberg","3",2012-07-31,"SM",22,"1",12.64,77,0.2,0.3,1.738,2.139,0.7805,NA,NA,0.061748418,1.740550929,0.107476266,0.364890136,385,NA
"731_22_cederberg","Askidiosperma nitidum","Askidiosperma","Restionaceae","Askidiosperma nitidum","(Mast.) H.P.Linder","Restionaceae",-32.15426,19.0218,"cederberg","2",2012-07-31,"SM",22,"1",10.6,66.9,0.2,0.4,1.512,1.496,0.5655,NA,NA,0.053349057,1.645446508,0.087783019,0.378008021,334.5,NA
"731_22_cederberg","Askidiosperma nitidum","Askidiosperma","Restionaceae","Askidiosperma nitidum","(Mast.) H.P.Linder","Restionaceae",-32.15426,19.0218,"cederberg","4",2012-07-31,"SM",22,"1",12.56,87.8,0.1,0.3,1.56,2.105,0.8464,NA,NA,0.067388535,1.487003781,0.100207006,0.402090261,878,NA
"731_22_cederberg","Askidiosperma nitidum","Askidiosperma","Restionaceae","Askidiosperma nitidum","(Mast.) H.P.Linder","Restionaceae",-32.15426,19.0218,"cederberg","5",2012-07-31,"SM",22,"1",17.02,92.3,0.2,0.4,1.864,2.783,1.0215,NA,NA,0.060017626,1.724424865,0.103495887,0.367049946,461.5,NA
"731_22_cederberg","Askidiosperma nitidum","Askidiosperma","Restionaceae","Askidiosperma nitidum","(Mast.) H.P.Linder","Restionaceae",-32.15426,19.0218,"cederberg","1",2012-07-31,"SM",22,"1",16.14,83.7,0.2,0.4,1.892,3.102,1.2362,NA,NA,0.076592317,1.509302702,0.115600991,0.398517086,418.5,NA
"731_23_cederberg","Ehrharta calycina","Ehrharta","Poaceae","Ehrharta calycina","Sm.","Poaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",23,"3",7.02,18.1,0.2,0.3,0.206,0.263,0.082,0.215,0.043,0.011680912,2.207317073,0.025783476,0.311787072,90.5,4
"731_23_cederberg","Ehrharta calycina","Ehrharta","Poaceae","Ehrharta calycina","Sm.","Poaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",23,"1",5.94,31,0.2,0.4,0.19,0.15,0.072,0.11,0.027,0.012121212,1.083333333,0.013131313,0.48,155,3.074074074
"731_23_cederberg","Ehrharta calycina","Ehrharta","Poaceae","Ehrharta calycina","Sm.","Poaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",23,"3",10.65,16.4,0.3,0.5,0.105,0.17,0.053,0.275,0.071,0.004976526,2.20754717,0.010985915,0.311764706,54.66666667,2.873239437
"731_23_cederberg","Ehrharta calycina","Ehrharta","Poaceae","Ehrharta calycina","Sm.","Poaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",23,"3",6.69,16.4,0.2,0.4,0.158,0.192,0.06,0.246,0.052,0.00896861,2.2,0.019730942,0.3125,82,3.730769231
"731_23_cederberg","Ehrharta calycina","Ehrharta","Poaceae","Ehrharta calycina","Sm.","Poaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",23,"3",4.34,14.7,0.1,0.3,0.089,0.133,0.047,0.133,0.035,0.010829493,1.829787234,0.019815668,0.353383459,147,2.8
"731_24_cederberg","Willdenowia incurvata","Willdenowia","Restionaceae","Willdenowia incurvata","(Thunb.) H.P.Linder","Restionaceae",-32.15289,19.03039,"cederberg","1",2012-07-31,"SM",24,"1",30.71,51.9,0.6,1.6,1.619,3.817,2.3302,1.936,1.1484,0.075877564,0.638056819,0.048414197,0.610479434,86.5,0.685823755
"731_24_cederberg","Willdenowia incurvata","Willdenowia","Restionaceae","Willdenowia incurvata","(Thunb.) H.P.Linder","Restionaceae",-32.15289,19.03039,"cederberg","5",2012-07-31,"SM",24,"1",78.14,91.6,0.9,2.3,2.758,14.075,9.0074,1.141,0.7058,0.115272588,0.562604081,0.064852828,0.639957371,101.7777778,0.616605271
"731_24_cederberg","Willdenowia incurvata","Willdenowia","Restionaceae","Willdenowia incurvata","(Thunb.) H.P.Linder","Restionaceae",-32.15289,19.03039,"cederberg","4",2012-07-31,"SM",24,"1",24.68,85.8,0.3,0.8,2.388,4.641,2.2345,1.371,0.7328,0.090538898,1.076974715,0.097508104,0.481469511,286,0.870906114
"731_24_cederberg","Willdenowia incurvata","Willdenowia","Restionaceae","Willdenowia incurvata","(Thunb.) H.P.Linder","Restionaceae",-32.15289,19.03039,"cederberg","2",2012-07-31,"SM",24,"1",55.26,60.3,0.9,2.1,2.024,8.66,5.4199,2.072,1.4402,0.098079986,0.597815458,0.058633731,0.625854503,67,0.438689071
"731_24_cederberg","Willdenowia incurvata","Willdenowia","Restionaceae","Willdenowia incurvata","(Thunb.) H.P.Linder","Restionaceae",-32.15289,19.03039,"cederberg","3",2012-07-31,"SM",24,"1",31.85,103.9,0.3,1.3,2.218,6.63,3.797,1.234,0.7527,0.119215071,0.746115354,0.088948195,0.572699849,346.3333333,0.63943138
"731_25_cederberg","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-32.15024,19.02998,"cederberg","2",2012-07-31,"SM",25,"1",7.32,4.8,1.5,2.6,7.6,3.629,0.2637,0.579,0.1397,0.03602459,12.76185059,0.459740437,0.072664646,3.2,3.144595562
"731_25_cederberg","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-32.15024,19.02998,"cederberg","1",2012-07-31,"SM",25,"1",13.18,6.5,2,3.7,6.5,6.002,0.351,1.577,0.4067,0.026631259,16.0997151,0.42875569,0.058480506,3.25,2.87755102
"731_25_cederberg","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-32.15024,19.02998,"cederberg","4",2012-07-31,"SM",25,"1",7.49,4.7,1.6,2.4,7.4,3.283,0.2762,1.507,0.5272,0.036875834,10.88631427,0.401441923,0.084130369,2.9375,1.858497724
"731_25_cederberg","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-32.15024,19.02998,"cederberg","5",2012-07-31,"SM",25,"1",8.79,4.1,2.1,3.1,9.1,4.825,0.4778,0.944,0.3502,0.054357224,9.098367518,0.494562002,0.099025907,1.952380952,1.695602513
"731_25_cederberg","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-32.15024,19.02998,"cederberg","3",2012-07-31,"SM",25,"1",9.95,4.5,2.2,3.5,7.1,3.999,0.2917,2.814,0.9056,0.029316583,12.70929037,0.372592965,0.072943236,2.045454545,2.107332155
"731_26_cederberg","Othonna auriculifolia","Othonna","Asteraceae","Othonna auriculifolia","Licht. ex Less.","Asteraceae",-32.15024,19.02998,"cederberg","2",2012-07-31,"SM",26,"3",12.75,4.5,1.2,2.1,0.85,0.944,0.0651,NA,NA,0.005105882,13.50076805,0.068933333,0.068961864,3.75,NA
"731_26_cederberg","Othonna auriculifolia","Othonna","Asteraceae","Othonna auriculifolia","Licht. ex Less.","Asteraceae",-32.15024,19.02998,"cederberg","5",2012-07-31,"SM",26,"3",7.33,2.8,1,1.6,1.018,0.592,0.0413,NA,NA,0.005634379,13.33414044,0.075129604,0.069763514,2.8,NA
"731_26_cederberg","Othonna auriculifolia","Othonna","Asteraceae","Othonna auriculifolia","Licht. ex Less.","Asteraceae",-32.15024,19.02998,"cederberg","4",2012-07-31,"SM",26,"3",8.36,2.7,1.1,1.6,0.848,0.55,0.0382,NA,NA,0.004569378,13.39790576,0.061220096,0.069454545,2.454545455,NA
"731_26_cederberg","Othonna auriculifolia","Othonna","Asteraceae","Othonna auriculifolia","Licht. ex Less.","Asteraceae",-32.15024,19.02998,"cederberg","3",2012-07-31,"SM",26,"3",10.64,4,0.9,1.7,0.626,0.874,0.0545,NA,NA,0.00512218,15.03669725,0.077020677,0.062356979,4.444444444,NA
"731_26_cederberg","Othonna auriculifolia","Othonna","Asteraceae","Othonna auriculifolia","Licht. ex Less.","Asteraceae",-32.15024,19.02998,"cederberg","1",2012-07-31,"SM",26,"3",12.22,4,1.1,1.9,1.064,0.938,0.0536,NA,NA,0.004386252,16.5,0.072373159,0.057142857,3.636363636,NA
"731_27_cederberg","Pelargonium triste","Pelargonium","Geraniaceae","Pelargonium triste","(L.) L'Hér.","Geraniaceae",-32.15024,19.02998,"cederberg","4",2012-07-31,"SM",27,"1",27.7,9.5,2.9,5.6,0.654,1.549,0.324,NA,NA,0.011696751,3.780864198,0.044223827,0.209167205,3.275862069,NA
"731_27_cederberg","Pelargonium triste","Pelargonium","Geraniaceae","Pelargonium triste","(L.) L'Hér.","Geraniaceae",-32.15024,19.02998,"cederberg","2",2012-07-31,"SM",27,"1",32.48,11.6,2.8,4.9,0.756,2.486,0.559,NA,NA,0.017210591,3.447227191,0.059328818,0.224859212,4.142857143,NA
"731_27_cederberg","Pelargonium triste","Pelargonium","Geraniaceae","Pelargonium triste","(L.) L'Hér.","Geraniaceae",-32.15024,19.02998,"cederberg","1",2012-07-31,"SM",27,"1",68.87,12.2,5.6,8.7,0.777,4.84,0.959,NA,NA,0.013924786,4.046923879,0.056352548,0.198140496,2.178571429,NA
"731_27_cederberg","Pelargonium triste","Pelargonium","Geraniaceae","Pelargonium triste","(L.) L'Hér.","Geraniaceae",-32.15024,19.02998,"cederberg","5",2012-07-31,"SM",27,"1",39.13,9.4,4.2,6.8,0.741,2.44,0.609,NA,NA,0.015563506,3.006568144,0.046792742,0.249590164,2.238095238,NA
"731_27_cederberg","Pelargonium triste","Pelargonium","Geraniaceae","Pelargonium triste","(L.) L'Hér.","Geraniaceae",-32.15024,19.02998,"cederberg","3",2012-07-31,"SM",27,"1",23.91,8.5,2.8,4.6,0.571,1.478,0.29,NA,NA,0.012128816,4.096551724,0.049686324,0.196211096,3.035714286,NA
"731_28_cederberg","Ehrharta bulbosa","Ehrharta","Poaceae","Ehrharta bulbosa","Sm.","Poaceae",-32.15024,19.02998,"cederberg","5",2012-07-31,"SM",28,"3",18.29,19.6,0.4,0.7,0.094,0.216,0.088,0.33,0.093,0.004811372,1.454545455,0.00699836,0.407407407,49,2.548387097
"731_28_cederberg","Ehrharta bulbosa","Ehrharta","Poaceae","Ehrharta bulbosa","Sm.","Poaceae",-32.15024,19.02998,"cederberg","4",2012-07-31,"SM",28,"3",13.1,13.9,0.4,0.6,0.131,0.161,0.06,0.206,0.056,0.004580153,1.683333333,0.007709924,0.372670807,34.75,2.678571429
"731_28_cederberg","Ehrharta bulbosa","Ehrharta","Poaceae","Ehrharta bulbosa","Sm.","Poaceae",-32.15024,19.02998,"cederberg","3",2012-07-31,"SM",28,"2",24.88,25.5,0.5,0.7,0.116,0.34,0.122,0.653,0.254,0.004903537,1.786885246,0.008762058,0.358823529,51,1.570866142
"731_28_cederberg","Ehrharta bulbosa","Ehrharta","Poaceae","Ehrharta bulbosa","Sm.","Poaceae",-32.15024,19.02998,"cederberg","1",2012-07-31,"SM",28,"2",18.02,19.5,0.5,0.7,0.136,0.195,0.079,0.077,0.028,0.004384018,1.46835443,0.006437292,0.405128205,39,1.75
"731_28_cederberg","Ehrharta bulbosa","Ehrharta","Poaceae","Ehrharta bulbosa","Sm.","Poaceae",-32.15024,19.02998,"cederberg","2",2012-07-31,"SM",28,"4",15.41,9.6,0.4,0.6,0.114,0.208,0.078,0.191,0.042,0.005061648,1.666666667,0.00843608,0.375,24,3.547619048
"731_29_cederberg","Crassula atropurpurea","Crassula","Crassulaceae","Crassula atropurpurea","D.Dietr.","Crassulaceae",-32.15024,19.02998,"cederberg","2",2012-07-31,"SM",29,"5",8.34,2.39,0.8,0.91,5.1,2.47,0.23,0.16,0.048,0.027577938,9.739130435,0.268585132,0.093117409,2.9875,2.333333333
